Date,Price,Open,High,Low
12/24/2014,1173.5,1176.8,1181.2,1172.7
12/23/2014,1178.0,1176.1,1184.9,1172.4
12/22/2014,1179.8,1196.0,1203.6,1170.7
12/19/2014,1196.0,1198.0,1201.5,1193.2
12/18/2014,1194.8,1189.4,1213.9,1188.5
12/17/2014,1194.5,1195.3,1203.1,1182.0
12/16/2014,1194.3,1195.4,1223.9,1187.8
12/15/2014,1207.7,1222.0,1225.0,1191.3
12/12/2014,1222.5,1227.9,1228.9,1214.8
12/11/2014,1225.6,1226.2,1233.4,1216.4
12/10/2014,1229.4,1231.2,1238.9,1225.2
12/09/2014,1232.0,1203.8,1239.0,1199.5
12/08/2014,1194.9,1191.2,1209.3,1187.3
12/05/2014,1190.4,1205.9,1208.5,1186.4
12/04/2014,1207.7,1209.3,1213.5,1201.1
12/03/2014,1208.7,1197.6,1215.0,1193.5
12/02/2014,1199.4,1212.6,1212.6,1191.4
12/01/2014,1218.1,1159.4,1221.0,1141.7
11/28/2014,1175.5,1197.8,1199.3,1163.9
11/27/2014,1175.5,1197.8,1199.3,1163.9
11/26/2014,1197.5,1201.6,1201.6,1194.6
11/25/2014,1197.5,1198.3,1202.8,1189.9
11/24/2014,1196.2,1201.4,1203.5,1193.2
11/21/2014,1198.0,1193.3,1207.0,1188.0
11/20/2014,1191.1,1181.8,1196.2,1178.4
11/19/2014,1194.2,1194.7,1201.2,1175.0
11/18/2014,1197.4,1185.2,1204.2,1185.2
11/17/2014,1183.8,1182.8,1192.8,1181.8
11/14/2014,1185.9,1160.1,1193.1,1148.3
11/13/2014,1161.9,1160.9,1167.2,1153.9
11/12/2014,1159.5,1162.6,1165.2,1157.4
11/11/2014,1163.5,1152.3,1172.0,1149.3
11/10/2014,1160.2,1177.9,1178.0,1147.5
11/07/2014,1170.2,1140.9,1175.0,1133.6
11/06/2014,1142.9,1143.2,1146.8,1139.0
11/05/2014,1146.1,1169.2,1169.2,1138.8
11/04/2014,1168.1,1165.5,1171.2,1164.1
11/03/2014,1170.2,1168.8,1173.0,1166.8
10/31/2014,1172.0,1171.9,1174.9,1163.2
10/30/2014,1199.0,1199.0,1199.0,1199.0
10/29/2014,1224.9,1227.8,1230.4,1208.2
10/28/2014,1229.4,1225.8,1235.5,1222.2
10/27/2014,1229.3,1230.6,1232.1,1225.2
10/24/2014,1231.8,1233.5,1234.7,1228.7
10/23/2014,1229.1,1241.7,1244.9,1226.3
10/22/2014,1245.5,1248.9,1250.2,1240.7
10/21/2014,1251.7,1246.8,1255.6,1245.7
10/20/2014,1244.7,1239.1,1249.3,1234.9
10/17/2014,1239.0,1239.5,1242.1,1232.0
10/16/2014,1241.2,1242.2,1245.6,1235.2
10/15/2014,1244.8,1233.3,1250.3,1222.0
10/14/2014,1234.3,1237.3,1238.6,1231.1
10/13/2014,1230.0,1224.8,1238.0,1223.6
10/10/2014,1221.7,1224.0,1225.7,1217.6
10/09/2014,1225.3,1221.1,1234.0,1219.3
10/08/2014,1206.0,1209.8,1224.5,1205.1
10/07/2014,1212.4,1207.8,1214.1,1203.0
10/06/2014,1207.3,1192.0,1209.9,1183.3
10/03/2014,1192.9,1213.9,1215.7,1190.3
10/02/2014,1215.1,1213.4,1224.0,1209.1
10/01/2014,1215.5,1209.4,1220.0,1205.0
09/30/2014,1211.6,1215.7,1220.7,1204.3
09/29/2014,1218.8,1219.1,1223.9,1215.3
09/26/2014,1214.8,1227.7,1230.2,1212.5
09/25/2014,1221.5,1216.6,1224.7,1208.5
09/24/2014,1219.0,1222.9,1225.0,1216.4
09/23/2014,1221.5,1219.2,1235.6,1217.0
09/22/2014,1217.3,1215.9,1220.0,1211.7
09/19/2014,1216.0,1219.5,1224.6,1214.9
09/18/2014,1226.4,1220.0,1227.2,1218.9
09/17/2014,1235.4,1237.4,1238.7,1221.8
09/16/2014,1236.2,1233.0,1240.2,1232.4
09/15/2014,1234.5,1232.4,1235.8,1232.4
09/12/2014,1230.9,1232.8,1239.1,1228.6
09/11/2014,1238.3,1247.4,1250.0,1237.4
09/10/2014,1244.8,1251.4,1251.4,1244.8
09/09/2014,1248.0,1257.2,1257.7,1248.1
09/08/2014,1253.9,1268.3,1268.3,1268.3
09/05/2014,1266.9,1262.8,1272.4,1262.8
09/04/2014,1266.2,1273.3,1274.2,1261.0
09/03/2014,1270.0,1267.1,1268.0,1262.2
09/02/2014,1264.9,1264.7,1265.3,1264.1
09/01/2014,1265.0,1288.5,1290.9,1263.1
08/29/2014,1287.2,1291.1,1297.3,1290.1
08/28/2014,1289.9,1289.9,1289.9,1289.9
08/27/2014,1282.5,1280.9,1287.3,1280.3
08/26/2014,1284.3,1275.1,1290.6,1274.8
08/25/2014,1278.0,1279.3,1280.8,1274.1
08/22/2014,1279.3,1277.4,1282.9,1274.0
08/21/2014,1274.5,1291.1,1291.2,1272.6
08/20/2014,1294.3,1295.3,1298.0,1287.7
08/19/2014,1295.9,1298.7,1302.8,1294.1
08/18/2014,1298.5,1304.7,1304.7,1295.8
08/15/2014,1305.4,1312.8,1315.6,1292.4
08/14/2014,1314.9,1312.8,1320.8,1309.4
08/13/2014,1313.7,1308.6,1315.4,1305.3
08/12/2014,1309.8,1308.3,1318.3,1306.1
08/11/2014,1309.7,1310.0,1311.9,1305.6
08/08/2014,1310.1,1313.7,1323.1,1305.0
08/07/2014,1311.6,1306.3,1315.5,1302.3
08/06/2014,1307.4,1288.1,1310.2,1287.9
08/05/2014,1284.6,1288.5,1294.3,1282.6
08/04/2014,1288.3,1294.9,1295.5,1286.4
08/01/2014,1294.1,1283.6,1297.3,1280.5
07/31/2014,1281.9,1296.0,1297.8,1280.6
07/30/2014,1295.9,1300.1,1304.0,1292.2
07/29/2014,1299.0,1305.1,1312.1,1296.8
07/28/2014,1304.1,1305.9,1309.6,1302.4
07/25/2014,1304.0,1294.3,1309.2,1292.2
07/24/2014,1291.4,1304.9,1305.3,1288.6
07/23/2014,1305.3,1308.2,1312.0,1304.7
07/22/2014,1306.9,1312.6,1316.3,1303.6
07/21/2014,1314.5,1311.2,1319.1,1310.3
07/18/2014,1310.0,1321.7,1325.1,1307.4
07/17/2014,1317.5,1300.3,1324.7,1300.3
07/16/2014,1300.4,1295.7,1303.9,1295.7
07/15/2014,1297.7,1309.5,1314.0,1294.3
07/14/2014,1307.3,1341.0,1341.0,1305.7
07/11/2014,1338.0,1337.0,1340.0,1336.9
07/10/2014,1339.8,1328.8,1346.8,1328.8
07/09/2014,1325.0,1322.5,1333.0,1322.5
07/08/2014,1317.1,1320.8,1325.4,1315.3
07/07/2014,1317.6,1320.8,1318.7,1314.0
07/04/2014,1317.0,1321.4,1321.7,1312.1
07/03/2014,1321.1,1324.8,1325.1,1319.1
07/02/2014,1331.3,1326.1,1331.0,1322.6
07/01/2014,1326.7,1328.9,1330.1,1325.2
06/30/2014,1322.1,1315.6,1330.2,1313.8
06/27/2014,1320.1,1320.1,1320.1,1320.1
06/26/2014,1317.0,1318.7,1320.6,1306.8
06/25/2014,1322.6,1318.9,1325.6,1305.4
06/24/2014,1321.3,1318.1,1326.6,1314.5
06/23/2014,1318.4,1314.9,1319.2,1310.4
06/20/2014,1316.6,1320.3,1322.5,1307.1
06/19/2014,1314.1,1278.2,1322.0,1276.2
06/18/2014,1272.7,1272.1,1279.2,1266.5
06/17/2014,1272.0,1271.8,1273.5,1258.0
06/16/2014,1275.3,1276.8,1285.1,1270.5
06/13/2014,1274.1,1273.4,1278.1,1270.9
06/12/2014,1274.0,1261.1,1275.1,1260.0
06/11/2014,1261.2,1260.3,1265.5,1257.9
06/10/2014,1260.1,1252.7,1263.8,1250.1
06/09/2014,1253.9,1253.0,1257.3,1251.6
06/06/2014,1252.5,1253.7,1258.2,1245.7
06/05/2014,1253.3,1244.3,1257.9,1241.2
06/04/2014,1244.3,1244.9,1249.5,1242.8
06/03/2014,1244.5,1244.1,1247.9,1240.2
06/02/2014,1244.0,1250.5,1251.0,1241.1
05/30/2014,1246.0,1255.9,1260.6,1242.2
05/29/2014,1257.1,1258.9,1261.5,1251.4
05/28/2014,1259.6,1265.1,1267.1,1256.4
05/27/2014,1265.6,1291.0,1293.9,1263.3
05/26/2014,1265.5,1293.6,1294.8,1263.2
05/23/2014,1291.8,1295.2,1295.3,1287.0
05/22/2014,1295.1,1292.1,1303.4,1292.1
05/21/2014,1288.2,1295.1,1295.9,1284.0
05/20/2014,1294.7,1294.0,1296.5,1286.7
05/19/2014,1293.9,1301.1,1304.0,1293.0
05/16/2014,1293.5,1296.0,1296.0,1288.0
05/15/2014,1293.8,1305.3,1305.6,1294.0
05/14/2014,1306.1,1292.7,1307.7,1292.0
05/13/2014,1295.0,1293.7,1297.1,1290.5
05/12/2014,1295.9,1284.0,1303.4,1284.0
05/09/2014,1287.8,1289.6,1294.5,1286.4
05/08/2014,1287.9,1290.2,1294.6,1286.9
05/07/2014,1289.1,1310.6,1310.6,1288.0
05/06/2014,1308.8,1310.2,1310.2,1306.4
05/05/2014,1309.5,1306.3,1315.3,1306.3
05/02/2014,1303.1,1276.0,1304.0,1276.0
05/01/2014,1283.6,1288.9,1288.9,1279.0
04/30/2014,1296.0,1296.0,1296.0,1296.0
04/29/2014,1296.4,1296.4,1296.4,1296.4
04/28/2014,1299.0,1303.2,1306.6,1292.1
04/25/2014,1300.8,1293.8,1305.2,1290.4
04/24/2014,1290.6,1283.9,1299.0,1268.4
04/23/2014,1284.6,1284.0,1289.1,1280.8
04/22/2014,1281.1,1290.3,1293.1,1275.8
04/21/2014,1288.5,1294.9,1302.5,1281.8
04/17/2014,1293.9,1302.1,1304.4,1292.8
04/16/2014,1303.5,1303.2,1307.1,1293.5
04/15/2014,1300.3,1326.5,1328.4,1284.4
04/14/2014,1327.5,1321.0,1331.4,1318.7
04/11/2014,1319.0,1318.1,1324.2,1314.0
04/10/2014,1320.5,1311.9,1324.9,1311.0
04/09/2014,1305.9,1308.5,1315.5,1301.1
04/08/2014,1309.1,1296.8,1314.7,1296.8
04/07/2014,1298.3,1304.0,1304.8,1295.8
04/04/2014,1303.5,1286.6,1307.5,1284.4
04/03/2014,1284.6,1290.4,1294.2,1281.9
04/02/2014,1290.8,1279.6,1294.9,1278.9
04/01/2014,1280.0,1284.6,1288.4,1277.4
03/31/2014,1283.8,1295.0,1299.3,1282.7
03/28/2014,1294.3,1292.3,1299.4,1286.1
03/27/2014,1294.8,1305.0,1307.1,1290.1
03/26/2014,1303.5,1313.8,1316.4,1299.7
03/25/2014,1311.5,1309.2,1317.7,1307.7
03/24/2014,1311.2,1334.5,1335.0,1309.2
03/21/2014,1336.0,1329.8,1341.8,1329.8
03/20/2014,1330.7,1326.8,1334.2,1321.0
03/19/2014,1341.5,1357.7,1358.5,1328.6
03/18/2014,1359.1,1366.3,1367.5,1351.9
03/17/2014,1373.1,1385.8,1392.2,1363.1
03/14/2014,1379.2,1376.0,1387.4,1370.1
03/13/2014,1372.6,1366.0,1375.2,1365.8
03/12/2014,1370.7,1350.0,1370.7,1349.3
03/11/2014,1347.1,1341.5,1351.1,1338.8
03/10/2014,1341.9,1337.2,1343.6,1331.7
03/07/2014,1338.6,1350.4,1350.4,1332.3
03/06/2014,1352.2,1338.6,1352.6,1336.0
03/05/2014,1340.7,1335.7,1340.7,1333.5
03/04/2014,1338.2,1345.6,1345.6,1333.3
03/03/2014,1350.4,1343.0,1353.4,1340.7
02/28/2014,1321.7,1321.7,1325.8,1321.7
02/27/2014,1331.9,1331.9,1331.9,1331.9
02/26/2014,1328.0,1341.3,1345.6,1322.3
02/25/2014,1342.7,1336.4,1343.8,1331.2
02/24/2014,1338.0,1325.5,1339.2,1318.7
02/21/2014,1323.6,1323.0,1328.8,1315.9
02/20/2014,1316.9,1311.0,1325.3,1307.1
02/19/2014,1320.4,1322.0,1323.0,1308.9
02/18/2014,1324.4,1318.6,1332.4,1312.3
02/17/2014,1324.4,1318.6,1332.4,1312.3
02/14/2014,1318.6,1302.2,1321.5,1299.9
02/13/2014,1300.1,1290.8,1303.0,1286.2
02/12/2014,1295.0,1290.1,1296.4,1283.9
02/11/2014,1289.8,1274.2,1294.4,1273.5
02/10/2014,1274.7,1265.4,1277.8,1264.7
02/07/2014,1262.9,1256.9,1272.0,1255.5
02/06/2014,1257.2,1257.7,1267.5,1252.5
02/05/2014,1256.9,1254.2,1274.5,1251.8
02/04/2014,1251.2,1257.9,1260.7,1246.8
02/03/2014,1259.9,1242.0,1266.1,1240.4
01/31/2014,1239.8,1244.0,1254.8,1238.2
01/30/2014,1242.5,1267.2,1267.8,1237.5
01/29/2014,1262.2,1251.1,1269.8,1249.7
01/28/2014,1250.6,1257.4,1260.5,1249.5
01/27/2014,1263.5,1271.6,1279.2,1252.1
01/24/2014,1264.4,1264.2,1272.4,1257.5
01/23/2014,1262.3,1235.3,1265.0,1231.5
01/22/2014,1238.5,1241.8,1243.2,1235.8
01/21/2014,1241.8,1259.0,1259.0,1235.4
01/20/2014,1241.8,1252.5,1262.0,1235.1
01/17/2014,1252.1,1242.5,1253.7,1238.5
01/16/2014,1240.4,1239.5,1243.7,1236.8
01/15/2014,1238.6,1241.4,1241.8,1236.0
01/14/2014,1245.8,1252.5,1254.4,1241.8
01/13/2014,1251.5,1248.8,1254.8,1244.7
01/10/2014,1247.3,1229.7,1247.5,1229.7
01/09/2014,1229.7,1227.1,1231.0,1225.0
01/08/2014,1225.8,1229.3,1230.5,1219.1
01/07/2014,1229.9,1241.3,1242.0,1224.6
01/06/2014,1238.3,1237.4,1244.4,1234.1
01/03/2014,1239.0,1223.6,1239.5,1223.6
01/02/2014,1225.5,1212.1,1229.0,1212.1
12/31/2013,1202.6,1186.6,1211.6,1186.6
12/30/2013,1204.1,1204.1,1204.1,1204.1
12/27/2013,1214.0,1210.9,1218.9,1208.5
12/26/2013,1212.3,1203.8,1215.4,1200.5
12/24/2013,1203.3,1197.8,1205.1,1195.5
12/23/2013,1197.0,1202.5,1205.6,1191.8
12/20/2013,1203.7,1188.8,1206.9,1188.0
12/19/2013,1193.6,1217.8,1226.0,1186.0
12/18/2013,1235.0,1230.3,1244.0,1215.2
12/17/2013,1230.1,1239.5,1247.6,1226.5
12/16/2013,1244.4,1237.3,1251.7,1227.2
12/13/2013,1234.6,1226.1,1238.2,1219.5
12/12/2013,1224.9,1252.3,1256.5,1222.6
12/11/2013,1257.2,1261.0,1263.2,1250.6
12/10/2013,1261.1,1239.5,1267.5,1237.4
12/09/2013,1234.2,1229.9,1242.6,1224.6
12/06/2013,1229.0,1225.0,1245.0,1210.1
12/05/2013,1231.9,1243.1,1243.2,1216.3
12/04/2013,1247.2,1223.0,1251.5,1210.8
12/03/2013,1220.8,1219.5,1225.8,1214.6
12/02/2013,1221.9,1250.6,1251.2,1217.1
11/29/2013,1250.4,1237.9,1254.5,1234.1
11/28/2013,1250.4,1237.9,1254.5,1234.1
11/27/2013,1237.9,1241.1,1254.8,1235.5
11/26/2013,1241.4,1254.8,1255.8,1239.5
11/25/2013,1241.4,1241.5,1252.3,1228.4
11/22/2013,1244.3,1245.3,1248.4,1241.3
11/21/2013,1243.9,1246.5,1248.6,1236.8
11/20/2013,1258.4,1273.9,1273.9,1240.9
11/19/2013,1273.9,1275.0,1276.7,1271.3
11/18/2013,1272.7,1287.1,1288.3,1273.0
11/15/2013,1287.8,1287.5,1290.2,1282.7
11/14/2013,1286.8,1284.0,1293.8,1278.9
11/13/2013,1268.9,1269.2,1276.1,1268.2
11/12/2013,1271.7,1281.0,1284.3,1261.8
11/11/2013,1281.6,1287.0,1288.0,1281.8
11/08/2013,1285.1,1307.7,1309.5,1282.0
11/07/2013,1308.9,1319.2,1325.5,1298.1
11/06/2013,1318.2,1313.8,1320.9,1313.8
11/05/2013,1308.5,1316.5,1316.5,1308.6
11/04/2013,1315.1,1313.6,1315.6,1313.6
11/01/2013,1313.6,1325.0,1325.0,1317.2
10/31/2013,1324.1,1332.9,1332.9,1323.3
10/30/2013,1349.7,1349.7,1349.7,1349.7
10/29/2013,1345.5,1352.6,1360.4,1339.8
10/28/2013,1352.2,1352.7,1361.8,1346.1
10/25/2013,1352.5,1346.9,1356.4,1335.3
10/24/2013,1350.3,1332.5,1352.3,1330.2
10/23/2013,1334.0,1340.1,1342.2,1328.5
10/22/2013,1342.6,1315.5,1344.7,1309.5
10/21/2013,1315.8,1316.0,1323.9,1312.0
10/18/2013,1314.6,1318.8,1328.9,1311.2
10/17/2013,1323.0,1281.4,1324.2,1273.7
10/16/2013,1282.3,1281.4,1289.2,1268.6
10/15/2013,1273.2,1273.6,1287.7,1251.0
10/14/2013,1276.6,1275.5,1291.6,1268.4
10/11/2013,1268.2,1286.4,1294.8,1259.6
10/10/2013,1296.9,1307.0,1312.0,1281.0
10/09/2013,1307.2,1319.6,1323.3,1294.6
10/08/2013,1324.6,1323.0,1330.8,1315.4
10/07/2013,1325.1,1312.3,1329.5,1307.9
10/04/2013,1309.9,1317.4,1326.0,1305.1
10/03/2013,1317.6,1316.5,1322.8,1302.0
10/02/2013,1320.7,1287.5,1324.2,1276.9
10/01/2013,1286.1,1328.2,1337.8,1282.4
09/30/2013,1327.0,1343.5,1353.8,1322.0
09/27/2013,1339.2,1323.7,1345.2,1320.0
09/26/2013,1323.8,1334.0,1338.6,1319.4
09/25/2013,1336.0,1325.3,1337.7,1318.5
09/24/2013,1316.1,1326.2,1327.8,1309.8
09/23/2013,1327.0,1326.2,1330.6,1317.5
09/20/2013,1332.5,1368.0,1368.0,1325.9
09/19/2013,1369.4,1360.6,1374.8,1359.0
09/18/2013,1307.6,1302.8,1364.6,1285.0
09/17/2013,1309.4,1323.0,1323.0,1307.0
09/16/2013,1317.8,1328.6,1330.2,1307.7
09/13/2013,1308.4,1328.2,1328.8,1306.5
09/12/2013,1330.4,1360.4,1360.4,1320.6
09/11/2013,1363.6,1360.6,1365.3,1359.9
09/10/2013,1363.8,1371.9,1371.9,1359.8
09/09/2013,1386.5,1385.3,1389.0,1385.3
09/06/2013,1386.3,1371.6,1389.0,1371.6
09/05/2013,1372.8,1391.8,1392.2,1365.7
09/04/2013,1389.8,1388.5,1395.1,1386.8
09/03/2013,1411.8,1387.5,1415.9,1383.6
09/02/2013,1412.0,1394.0,1416.4,1373.6
08/30/2013,1395.9,1395.9,1395.9,1395.9
08/29/2013,1412.7,1412.7,1412.7,1412.7
08/28/2013,1418.5,1417.0,1432.9,1413.2
08/27/2013,1420.0,1404.8,1423.9,1395.6
08/26/2013,1393.0,1398.1,1406.9,1388.9
08/23/2013,1395.6,1375.8,1399.4,1367.8
08/22/2013,1370.7,1366.3,1381.2,1354.5
08/21/2013,1370.1,1370.4,1377.7,1359.6
08/20/2013,1372.6,1365.2,1377.2,1351.6
08/19/2013,1365.7,1376.0,1382.4,1362.2
08/16/2013,1371.0,1365.0,1379.1,1357.0
08/15/2013,1361.1,1335.4,1369.2,1318.2
08/14/2013,1333.6,1320.7,1336.1,1315.5
08/13/2013,1320.6,1335.6,1340.9,1318.0
08/12/2013,1334.3,1313.8,1343.6,1313.8
08/09/2013,1312.3,1311.5,1316.4,1304.8
08/08/2013,1310.1,1286.0,1313.8,1282.6
08/07/2013,1285.5,1281.9,1289.1,1272.1
08/06/2013,1282.6,1302.9,1305.9,1278.4
08/05/2013,1302.2,1311.6,1320.2,1296.6
08/02/2013,1310.3,1308.3,1317.4,1282.5
08/01/2013,1310.8,1324.0,1330.1,1306.6
07/31/2013,1312.6,1326.5,1339.4,1304.8
07/30/2013,1324.4,1327.4,1329.6,1316.6
07/29/2013,1328.8,1333.6,1338.1,1323.7
07/26/2013,1321.4,1334.7,1340.4,1312.0
07/25/2013,1329.0,1318.3,1337.2,1309.4
07/24/2013,1319.7,1344.8,1346.0,1314.0
07/23/2013,1334.9,1335.4,1347.4,1327.0
07/22/2013,1336.4,1297.4,1337.5,1297.4
07/19/2013,1293.2,1283.8,1296.2,1283.8
07/18/2013,1284.5,1274.6,1287.1,1274.6
07/17/2013,1277.8,1290.9,1298.3,1272.1
07/16/2013,1290.8,1279.4,1294.5,1277.9
07/15/2013,1284.0,1292.8,1293.3,1275.0
07/12/2013,1278.1,1286.2,1286.2,1268.1
07/11/2013,1280.4,1277.7,1297.0,1275.0
07/10/2013,1248.0,1248.4,1263.0,1244.4
07/09/2013,1246.5,1236.0,1259.0,1232.9
07/08/2013,1235.5,1222.1,1236.7,1216.3
07/05/2013,1213.3,1255.0,1255.0,1208.7
07/04/2013,1212.7,1252.7,1257.1,1206.9
07/03/2013,1252.5,1246.8,1258.0,1244.0
07/02/2013,1244.0,1264.7,1264.7,1241.2
07/01/2013,1256.3,1235.3,1260.1,1225.0
06/28/2013,1224.2,1201.5,1235.3,1183.9
06/27/2013,1212.1,1212.1,1212.1,1212.1
06/26/2013,1229.8,1277.0,1277.5,1221.0
06/25/2013,1275.1,1281.7,1289.0,1270.7
06/24/2013,1277.1,1296.3,1300.7,1275.1
06/21/2013,1292.0,1277.6,1301.7,1268.7
06/20/2013,1286.2,1351.2,1351.2,1275.4
06/19/2013,1374.0,1367.3,1376.0,1348.3
06/18/2013,1366.9,1384.3,1385.4,1360.2
06/17/2013,1383.1,1390.1,1391.4,1379.8
06/14/2013,1387.6,1384.8,1391.8,1377.8
06/13/2013,1377.8,1387.4,1394.4,1373.0
06/12/2013,1392.0,1377.7,1394.0,1372.2
06/11/2013,1377.0,1385.9,1387.2,1364.5
06/10/2013,1386.0,1383.0,1388.5,1375.1
06/07/2013,1383.0,1412.7,1417.7,1377.1
06/06/2013,1415.8,1401.8,1423.3,1391.2
06/05/2013,1398.5,1398.8,1410.3,1395.1
06/04/2013,1397.2,1411.2,1414.8,1388.1
06/03/2013,1411.9,1388.8,1416.5,1388.3
05/31/2013,1393.0,1412.9,1421.6,1384.2
05/30/2013,1412.0,1392.9,1417.7,1388.4
05/29/2013,1391.6,1380.1,1394.4,1379.2
05/28/2013,1379.3,1386.5,1401.4,1373.1
05/27/2013,1378.9,1386.3,1401.0,1372.1
05/24/2013,1387.0,1390.7,1396.8,1383.0
05/23/2013,1392.3,1369.5,1395.6,1357.4
05/22/2013,1367.9,1373.8,1413.0,1354.9
05/21/2013,1378.2,1392.2,1397.4,1359.7
05/20/2013,1384.8,1358.2,1397.0,1337.2
05/17/2013,1365.3,1384.1,1389.7,1357.4
05/16/2013,1387.5,1393.0,1394.8,1370.4
05/15/2013,1396.8,1426.9,1426.9,1391.0
05/14/2013,1425.1,1434.3,1442.5,1421.0
05/13/2013,1434.9,1442.1,1442.1,1427.3
05/10/2013,1437.0,1455.0,1461.0,1419.4
05/09/2013,1469.1,1472.4,1475.5,1456.8
05/08/2013,1474.3,1449.2,1474.5,1449.2
05/07/2013,1449.4,1467.6,1467.6,1444.0
05/06/2013,1468.6,1472.0,1475.4,1465.0
05/03/2013,1464.8,1475.0,1475.0,1461.1
05/02/2013,1468.2,1452.5,1472.1,1452.5
05/01/2013,1446.8,1450.3,1451.6,1450.0
04/30/2013,1472.7,1464.0,1474.6,1464.0
04/29/2013,1468.1,1468.1,1468.1,1468.1
04/26/2013,1453.6,1467.3,1484.8,1447.3
04/25/2013,1462.0,1430.3,1468.6,1426.3
04/24/2013,1423.7,1412.5,1433.6,1411.5
04/23/2013,1408.8,1425.4,1432.8,1404.0
04/22/2013,1421.2,1408.3,1438.8,1403.5
04/19/2013,1395.6,1393.0,1424.7,1385.4
04/18/2013,1392.5,1376.1,1402.0,1335.6
04/17/2013,1382.7,1371.4,1395.2,1365.0
04/16/2013,1387.4,1355.0,1404.2,1321.5
04/15/2013,1361.1,1481.0,1495.0,1335.1
04/12/2013,1501.4,1560.3,1564.2,1476.0
04/11/2013,1564.9,1559.0,1568.1,1553.0
04/10/2013,1558.8,1585.0,1588.5,1555.3
04/09/2013,1586.7,1572.4,1590.1,1570.0
04/08/2013,1572.5,1580.8,1582.9,1566.6
04/05/2013,1575.9,1554.0,1581.8,1549.0
04/04/2013,1552.4,1557.7,1559.3,1539.4
04/03/2013,1553.5,1576.4,1577.3,1549.7
04/02/2013,1575.9,1600.1,1604.3,1574.0
04/01/2013,1600.9,1598.1,1601.6,1595.2
03/28/2013,1595.7,1605.6,1608.3,1594.3
03/27/2013,1607.2,1601.0,1609.0,1591.9
03/26/2013,1596.4,1604.0,1604.2,1594.8
03/25/2013,1605.4,1610.3,1613.1,1590.0
03/22/2013,1607.0,1615.0,1615.5,1604.0
03/21/2013,1614.7,1607.7,1616.1,1607.3
03/20/2013,1608.4,1613.7,1613.7,1602.0
03/19/2013,1612.2,1605.1,1615.2,1600.9
03/18/2013,1605.5,1602.7,1609.5,1593.9
03/15/2013,1593.6,1590.6,1598.0,1590.6
03/14/2013,1591.7,1589.3,1591.8,1578.0
03/13/2013,1589.4,1592.6,1597.9,1585.2
03/12/2013,1592.7,1583.6,1597.9,1583.2
03/11/2013,1579.0,1579.7,1580.5,1577.1
03/08/2013,1577.9,1582.0,1582.0,1562.0
03/07/2013,1576.1,1585.2,1585.2,1575.9
03/06/2013,1575.8,1570.9,1585.0,1568.3
03/05/2013,1575.8,1581.3,1583.3,1574.2
03/04/2013,1573.3,1579.3,1579.4,1573.9
03/01/2013,1573.1,1578.9,1584.2,1569.5
02/28/2013,1578.9,1592.8,1602.4,1575.0
02/27/2013,1597.4,1615.1,1616.1,1593.5
02/26/2013,1615.5,1592.7,1619.7,1583.7
02/25/2013,1586.6,1579.7,1596.5,1574.7
02/22/2013,1572.8,1577.0,1587.0,1569.3
02/21/2013,1578.6,1564.8,1584.4,1554.3
02/20/2013,1578.0,1604.2,1609.2,1558.1
02/19/2013,1604.2,1610.0,1618.8,1600.2
02/18/2013,1604.2,1610.0,1618.8,1600.2
02/15/2013,1609.5,1634.2,1636.0,1596.7
02/14/2013,1635.5,1642.5,1650.0,1632.8
02/13/2013,1645.1,1652.5,1655.0,1640.5
02/12/2013,1649.6,1648.6,1653.8,1639.5
02/11/2013,1649.1,1667.9,1670.3,1644.1
02/08/2013,1666.9,1671.8,1674.3,1665.8
02/07/2013,1671.3,1678.0,1683.9,1663.4
02/06/2013,1678.8,1673.4,1680.5,1668.8
02/05/2013,1673.5,1675.5,1687.0,1667.2
02/04/2013,1676.4,1669.1,1678.6,1661.8
02/01/2013,1670.6,1665.2,1683.0,1660.6
01/31/2013,1662.0,1677.0,1681.7,1658.4
01/30/2013,1681.6,1664.1,1685.0,1663.5
01/29/2013,1661.7,1654.6,1665.8,1654.6
01/28/2013,1654.0,1660.6,1662.2,1652.4
01/25/2013,1657.6,1669.4,1672.3,1656.3
01/24/2013,1670.9,1684.8,1686.1,1666.6
01/23/2013,1687.7,1694.2,1695.0,1684.8
01/22/2013,1694.2,1688.5,1696.0,1688.0
01/21/2013,1693.2,1686.5,1695.9,1684.8
01/18/2013,1688.0,1687.8,1695.8,1684.8
01/17/2013,1691.8,1680.9,1697.1,1668.0
01/16/2013,1684.2,1682.2,1685.2,1674.5
01/15/2013,1684.9,1669.7,1685.3,1669.2
01/14/2013,1670.4,1662.3,1675.2,1662.3
01/11/2013,1661.6,1674.8,1675.7,1655.0
01/10/2013,1679.0,1656.7,1679.2,1656.7
01/09/2013,1656.5,1660.7,1664.2,1652.3
01/08/2013,1663.2,1651.5,1662.6,1648.8
01/07/2013,1647.2,1657.3,1663.8,1645.3
01/04/2013,1649.9,1664.4,1664.4,1630.0
01/03/2013,1675.6,1688.0,1689.3,1664.3
01/02/2013,1689.9,1675.8,1695.0,1672.1
